DrawDate,Match 6 Prize,Match 6 Winners,Match 6 Total,Match 5 plus Bonus Prize,Match 5 plus Bonus Winners,Match 5 plus Bonus Total,Match 5 Prize,Match 5 Winners,Match 5 Total,Match 4 plus Bonus Prize,Match 4 plus Bonus Winners,Match 4 plus Bonus Total,Match 4 Prize,Match 4 Winners,Match 4 Total,Match 3 plus Bonus Prize,Match 3 plus Bonus Winners,Match 3 plus Bonus Total,Match 3 Prize,Match 3 Winners,Match 3 Total,Match 2 plus Bonus Prize,Match 2 plus Bonus Winners,Match 2 plus Bonus Total
1999-03-06,1000000,,,,,,719,,,,,,31,,,,,,,,,,,
1999-03-03,2882940,,,,,,710,,,,,,33,,,,,,,,,,,
1999-02-27,2173053,,,,,,864,,,,,,33,,,,,,,,,,,
1999-02-24,1491142,,,,,,456,,,,,,23,,,,,,,,,,,
1999-02-20,1000000,,,,,,1020,,,,,,51,,,,,,,,,,,
1999-02-17,1000000,,,,,,881,,,,,,36,,,,,,,,,,,
1999-02-13,1000000,,,,,,551,,,,,,25,,,,,,,,,,,
1999-02-10,1502449,,,,,,741,,,,,,28,,,,,,,,,,,
1999-02-06,1000000,,,,,,1064,,,,,,42,,,,,,,,,,,
1999-02-03,1505722,,,,,,746,,,,,,31,,,,,,,,,,,
1999-01-30,1000000,,,,,,570,,,,,,34,,,,,,,,,,,
1999-01-27,1501756,,,,,,424,,,,,,22,,,,,,,,,,,
1999-01-23,1000000,,,,,,877,,,,,,40,,,,,,,,,,,
1999-01-20,1000000,,,,,,504,,,,,,24,,,,,,,,,,,
1999-01-16,2218163,,,,,,829,,,,,,34,,,,,,,,,,,
1999-01-13,1508586,,,,,,915,,,,,,41,,,,,,,,,,,
1999-01-09,1000000,,,,,,968,,,,,,36,,,,,,,,,,,
1999-01-06,1000000,,,,,,1023,,,,,,41,,,,,,,,,,,
1999-01-02,2191606,,,,,,1066,,,,,,38,,,,,,,,,,,
1998-12-30,1540464,,,,,,653,,,,,,27,,,,,,,,,,,
1998-12-26,1000000,,,,,,1233,,,,,,40,,,,,,,,,,,
1998-12-23,2963809,,,,,,1050,,,,,,89,,,,,,,,,,,
1998-12-19,2219207,,,,,,989,,,,,,89,,,,,,,,,,,
1998-12-16,1504803,,,,,,1095,,,,,,37,,,,,,,,,,,
1998-12-12,1000000,,,,,,925,,,,,,33,,,,,,,,,,,
1998-12-09,1500610,,,,,,990,,,,,,38,,,,,,,,,,,
1998-12-05,1000000,,,,,,1270,,,,,,47,,,,,,,,,,,
1998-12-02,1000000,,,,,,1222,,,,,,42,,,,,,,,,,,
1998-11-28,1635253,,,,,,733,,,,,,34,,,,,,,,,,,
1998-11-25,1000000,,,,,,658,,,,,,30,,,,,,,,,,,
1998-11-21,1635743,,,,,,1060,,,,,,41,,,,,,,,,,,
1998-11-18,1000000,,,,,,1089,,,,,,37,,,,,,,,,,,
1998-11-14,1000000,,,,,,953,,,,,,36,,,,,,,,,,,
1998-11-11,1516994,,,,,,437,,,,,,24,,,,,,,,,,,
1998-11-07,1000000,,,,,,1029,,,,,,41,,,,,,,,,,,
1998-11-04,2261824,,,,,,520,,,,,,27,,,,,,,,,,,
1998-10-31,1669882,,,,,,1067,,,,,,38,,,,,,,,,,,
1998-10-28,1000000,,,,,,1208,,,,,,46,,,,,,,,,,,
1998-10-24,3772677,,,,,,937,,,,,,39,,,,,,,,,,,
1998-10-21,2871846,,,,,,801,,,,,,35,,,,,,,,,,,
1998-10-17,2212904,,,,,,1126,,,,,,44,,,,,,,,,,,
1998-10-14,1518443,,,,,,1278,,,,,,46,,,,,,,,,,,
1998-10-10,1000000,,,,,,957,,,,,,37,,,,,,,,,,,
1998-10-07,2873510,,,,,,961,,,,,,39,,,,,,,,,,,
1998-10-03,2222423,,,,,,1167,,,,,,44,,,,,,,,,,,
1998-09-30,1522188,,,,,,1146,,,,,,44,,,,,,,,,,,
1998-09-26,1000000,,,,,,963,,,,,,50,,,,,,,,,,,
1998-09-23,500000,,,,,,620,,,,,,29,,,,,,,,,,,
1998-09-19,2089607,,,,,,447,,,,,,19,,,,,,,,,,,
1998-09-16,1495837,,,,,,837,,,,,,31,,,,,,,,,,,
1998-09-12,1040326,,,,,,482,,,,,,21,,,,,,,,,,,
1998-09-09,501704,,,,,,851,,,,,,29,,,,,,,,,,,
1998-09-05,2271540,,,,,,514,,,,,,21,,,,,,,,,,,
1998-09-02,1517579,,,,,,704,,,,,,26,,,,,,,,,,,
1998-08-29,1016666,,,,,,574,,,,,,24,,,,,,,,,,,
1998-08-26,500000,,,,,,421,,,,,,18,,,,,,,,,,,
1998-08-22,1603049,,,,,,541,,,,,,22,,,,,,,,,,,
1998-08-19,1020387,,,,,,551,,,,,,28,,,,,,,,,,,
1998-08-15,594957,,,,,,567,,,,,,23,,,,,,,,,,,
1998-08-12,1025514,,,,,,494,,,,,,19,,,,,,,,,,,
1998-08-08,594868,,,,,,840,,,,,,28,,,,,,,,,,,
1998-08-05,1710622,,,,,,736,,,,,,29,,,,,,,,,,,
1998-08-01,1220001,,,,,,1000,,,,,,50,,,,,,,,,,,
1998-07-29,500740,,,,,,627,,,,,,23,,,,,,,,,,,
1998-07-25,593205,,,,,,596,,,,,,27,,,,,,,,,,,
1998-07-22,1024868,,,,,,686,,,,,,27,,,,,,,,,,,
1998-07-18,594185,,,,,,659,,,,,,28,,,,,,,,,,,
1998-07-15,1019340,,,,,,368,,,,,,24,,,,,,,,,,,
1998-07-11,593950,,,,,,729,,,,,,26,,,,,,,,,,,
1998-07-08,2745684,,,,,,321,,,,,,17,,,,,,,,,,,
1998-07-04,2112872,,,,,,754,,,,,,28,,,,,,,,,,,
1998-07-01,1484236,,,,,,854,,,,,,32,,,,,,,,,,,
1998-06-27,1014552,,,,,,741,,,,,,28,,,,,,,,,,,
1998-06-24,500000,,,,,,716,,,,,,29,,,,,,,,,,,
1998-06-20,590651,,,,,,511,,,,,,22,,,,,,,,,,,
1998-06-17,1023544,,,,,,670,,,,,,27,,,,,,,,,,,
1998-06-13,602671,,,,,,646,,,,,,25,,,,,,,,,,,
1998-06-10,500000,,,,,,577,,,,,,20,,,,,,,,,,,
1998-06-06,3103848,,,,,,380,,,,,,19,,,,,,,,,,,
1998-06-03,2288175,,,,,,778,,,,,,25,,,,,,,,,,,
1998-05-30,1739006,,,,,,500,,,,,,25,,,,,,,,,,,
1998-05-27,500000,,,,,,249,,,,,,14,,,,,,,,,,,
1998-05-23,593120,,,,,,704,,,,,,31,,,,,,,,,,,
1998-05-20,1484319,,,,,,646,,,,,,27,,,,,,,,,,,
1998-05-16,1017981,,,,,,524,,,,,,22,,,,,,,,,,,
1998-05-13,500000,,,,,,622,,,,,,23,,,,,,,,,,,
1998-05-09,1819576,,,,,,602,,,,,,23,,,,,,,,,,,
1998-05-06,1207458,,,,,,714,,,,,,27,,,,,,,,,,,
1998-05-02,759387,,,,,,698,,,,,,26,,,,,,,,,,,
1998-04-29,500000,,,,,,686,,,,,,29,,,,,,,,,,,
1998-04-25,605420,,,,,,650,,,,,,26,,,,,,,,,,,
1998-04-22,1030940,,,,,,750,,,,,,28,,,,,,,,,,,
1998-04-18,601500,,,,,,684,,,,,,26,,,,,,,,,,,
1998-04-15,2316858,,,,,,664,,,,,,24,,,,,,,,,,,
1998-04-11,1778018,,,,,,515,,,,,,24,,,,,,,,,,,
1998-04-08,500000,,,,,,480,,,,,,21,,,,,,,,,,,
1998-04-04,600123,,,,,,372,,,,,,18,,,,,,,,,,,
1998-04-01,1538300,,,,,,524,,,,,,22,,,,,,,,,,,
1998-03-28,1034777,,,,,,566,,,,,,22,,,,,,,,,,,
1998-03-25,500000,,,,,,525,,,,,,23,,,,,,,,,,,
1998-03-21,1038069,,,,,,455,,,,,,19,,,,,,,,,,,
1998-03-18,500000,,,,,,872,,,,,,28,,,,,,,,,,,
1998-03-14,1744122,,,,,,568,,,,,,23,,,,,,,,,,,
1998-03-11,1021204,,,,,,496,,,,,,17,,,,,,,,,,,
1998-03-07,599822,,,,,,417,,,,,,19,,,,,,,,,,,
1998-03-04,1037287,,,,,,633,,,,,,24,,,,,,,,,,,
1998-02-28,608086,,,,,,548,,,,,,24,,,,,,,,,,,
1998-02-25,500000,,,,,,482,,,,,,22,,,,,,,,,,,
1998-02-21,1035260,,,,,,171,,,,,,12,,,,,,,,,,,
1998-02-18,500000,,,,,,507,,,,,,19,,,,,,,,,,,
1998-02-14,1738927,,,,,,398,,,,,,18,,,,,,,,,,,
1998-02-11,503297,,,,,,698,,,,,,28,,,,,,,,,,,
1998-02-07,1037752,,,,,,508,,,,,,22,,,,,,,,,,,
1998-02-04,501722,,,,,,716,,,,,,27,,,,,,,,,,,
1998-01-31,1046591,,,,,,463,,,,,,19,,,,,,,,,,,
1998-01-28,503664,,,,,,765,,,,,,29,,,,,,,,,,,
1998-01-24,1641618,,,,,,669,,,,,,30,,,,,,,,,,,
1998-01-21,1046947,,,,,,617,,,,,,27,,,,,,,,,,,
1998-01-17,607974,,,,,,429,,,,,,20,,,,,,,,,,,
1998-01-14,1534135,,,,,,652,,,,,,27,,,,,,,,,,,
1998-01-10,1035748,,,,,,554,,,,,,22,,,,,,,,,,,
1998-01-07,500000,,,,,,946,,,,,,32,,,,,,,,,,,
1998-01-03,1090807,,,,,,754,,,,,,29,,,,,,,,,,,
1997-12-31,571189,,,,,,280,,,,,,17,,,,,,,,,,,
1997-12-27,547133,,,,,,813,,,,,,25,,,,,,,,,,,
1997-12-24,2408434,,,,,,466,,,,,,20,,,,,,,,,,,
1997-12-20,735380,,,,,,608,,,,,,26,,,,,,,,,,,
1997-12-17,540878,,,,,,992,,,,,,42,,,,,,,,,,,
1997-12-13,1553817,,,,,,731,,,,,,28,,,,,,,,,,,
1997-12-10,1009825,,,,,,615,,,,,,23,,,,,,,,,,,
1997-12-06,592727,,,,,,765,,,,,,28,,,,,,,,,,,
1997-12-03,500000,,,,,,700,,,,,,29,,,,,,,,,,,
1997-11-29,599439,,,,,,762,,,,,,28,,,,,,,,,,,
1997-11-26,1044387,,,,,,566,,,,,,25,,,,,,,,,,,
1997-11-22,610138,,,,,,450,,,,,,20,,,,,,,,,,,
1997-11-19,1061794,,,,,,545,,,,,,21,,,,,,,,,,,
1997-11-15,610750,,,,,,859,,,,,,31,,,,,,,,,,,
1997-11-12,2232180,,,,,,751,,,,,,27,,,,,,,,,,,
1997-11-08,1656348,,,,,,420,,,,,,20,,,,,,,,,,,
1997-11-05,1050006,,,,,,633,,,,,,29,,,,,,,,,,,
1997-11-01,610106,,,,,,900,,,,,,33,,,,,,,,,,,
1997-10-29,500000,,,,,,490,,,,,,19,,,,,,,,,,,
1997-10-25,4094789,,,,,,733,,,,,,28,,,,,,,,,,,
1997-10-22,2162750,,,,,,536,,,,,,24,,,,,,,,,,,
1997-10-18,1591093,,,,,,666,,,,,,30,,,,,,,,,,,
1997-10-15,1013672,,,,,,486,,,,,,22,,,,,,,,,,,
1997-10-11,586676,,,,,,481,,,,,,21,,,,,,,,,,,
1997-10-08,1513235,,,,,,537,,,,,,23,,,,,,,,,,,
1997-10-04,1018405,,,,,,594,,,,,,24,,,,,,,,,,,
1997-10-01,500000,,,,,,623,,,,,,24,,,,,,,,,,,
1997-09-27,587551,,,,,,944,,,,,,33,,,,,,,,,,,
1997-09-24,500000,,,,,,585,,,,,,23,,,,,,,,,,,
1997-09-20,592200,,,,,,651,,,,,,29,,,,,,,,,,,
1997-09-17,1009904,,,,,,744,,,,,,27,,,,,,,,,,,
1997-09-13,588446,,,,,,799,,,,,,28,,,,,,,,,,,
1997-09-10,500000,,,,,,120,,,,,,10,,,,,,,,,,,
1997-09-06,1657192,,,,,,555,,,,,,25,,,,,,,,,,,
1997-09-03,1000000,,,,,,531,,,,,,25,,,,,,,,,,,
1997-08-30,580323,,,,,,422,,,,,,21,,,,,,,,,,,
1997-08-27,1493408,,,,,,578,,,,,,28,,,,,,,,,,,
1997-08-23,1014816,,,,,,883,,,,,,31,,,,,,,,,,,
1997-08-20,500000,,,,,,826,,,,,,27,,,,,,,,,,,
1997-08-16,1007441,,,,,,243,,,,,,14,,,,,,,,,,,
1997-08-13,557964,,,,,,576,,,,,,23,,,,,,,,,,,
1997-08-09,588151,,,,,,582,,,,,,22,,,,,,,,,,,
1997-08-06,2155985,,,,,,783,,,,,,31,,,,,,,,,,,
1997-08-02,1620711,,,,,,1000,,,,,,50,,,,,,,,,,,
1997-07-30,500000,,,,,,725,,,,,,30,,,,,,,,,,,
1997-07-26,579106,,,,,,889,,,,,,31,,,,,,,,,,,
1997-07-23,1464550,,,,,,632,,,,,,23,,,,,,,,,,,
1997-07-19,1000848,,,,,,368,,,,,,17,,,,,,,,,,,
1997-07-16,500000,,,,,,724,,,,,,32,,,,,,,,,,,
1997-07-12,1016752,,,,,,514,,,,,,24,,,,,,,,,,,
1997-07-09,500000,,,,,,918,,,,,,32,,,,,,,,,,,
1997-07-05,2072708,,,,,,733,,,,,,27,,,,,,,,,,,
1997-07-02,1477868,,,,,,777,,,,,,27,,,,,,,,,,,
1997-06-28,1007648,,,,,,896,,,,,,32,,,,,,,,,,,
1997-06-25,500000,,,,,,488,,,,,,22,,,,,,,,,,,
1997-06-21,587512,,,,,,496,,,,,,20,,,,,,,,,,,
1997-06-18,500000,,,,,,789,,,,,,28,,,,,,,,,,,
1997-06-14,1034864,,,,,,283,,,,,,14,,,,,,,,,,,
1997-06-11,500795,,,,,,417,,,,,,17,,,,,,,,,,,
1997-06-07,598622,,,,,,847,,,,,,29,,,,,,,,,,,
1997-06-04,2231413,,,,,,591,,,,,,27,,,,,,,,,,,
1997-05-31,1706150,,,,,,732,,,,,,28,,,,,,,,,,,
1997-05-28,1057611,,,,,,823,,,,,,25,,,,,,,,,,,
1997-05-24,600652,,,,,,751,,,,,,27,,,,,,,,,,,
1997-05-21,6216048,,,,,,728,,,,,,28,,,,,,,,,,,
1997-05-17,4978490,,,,,,543,,,,,,22,,,,,,,,,,,
1997-05-14,3843690,,,,,,756,,,,,,28,,,,,,,,,,,
1997-05-10,3011669,,,,,,581,,,,,,25,,,,,,,,,,,
1997-05-07,2230868,,,,,,629,,,,,,24,,,,,,,,,,,
1997-05-03,1685219,,,,,,698,,,,,,27,,,,,,,,,,,
1997-04-30,1000000,,,,,,657,,,,,,29,,,,,,,,,,,
1997-04-26,574872,,,,,,375,,,,,,17,,,,,,,,,,,
1997-04-23,2686443,,,,,,419,,,,,,19,,,,,,,,,,,
1997-04-19,2067336,,,,,,1064,,,,,,33,,,,,,,,,,,
1997-04-16,1452445,,,,,,599,,,,,,24,,,,,,,,,,,
1997-04-12,1000000,,,,,,851,,,,,,28,,,,,,,,,,,
1997-04-09,500000,,,,,,400,,,,,,18,,,,,,,,,,,
1997-04-05,583159,,,,,,554,,,,,,21,,,,,,,,,,,
1997-04-02,2245156,,,,,,699,,,,,,26,,,,,,,,,,,
1997-03-29,1732760,,,,,,578,,,,,,25,,,,,,,,,,,
1997-03-26,1474302,,,,,,707,,,,,,32,,,,,,,,,,,
1997-03-22,1006900,,,,,,592,,,,,,23,,,,,,,,,,,
1997-03-19,500000,,,,,,682,,,,,,28,,,,,,,,,,,
1997-03-15,721050,,,,,,880,,,,,,31,,,,,,,,,,,
1997-03-12,500000,,,,,,622,,,,,,25,,,,,,,,,,,
1997-03-08,2059244,,,,,,464,,,,,,19,,,,,,,,,,,
1997-03-05,1453007,,,,,,559,,,,,,23,,,,,,,,,,,
1997-03-01,1000000,,,,,,867,,,,,,29,,,,,,,,,,,
1997-02-26,500000,,,,,,789,,,,,,30,,,,,,,,,,,
1997-02-22,573987,,,,,,1053,,,,,,34,,,,,,,,,,,
1997-02-19,500000,,,,,,426,,,,,,21,,,,,,,,,,,
1997-02-15,1670088,,,,,,317,,,,,,14,,,,,,,,,,,
1997-02-12,500000,,,,,,892,,,,,,36,,,,,,,,,,,
1997-02-08,593772,,,,,,773,,,,,,27,,,,,,,,,,,
1997-02-05,500000,,,,,,863,,,,,,34,,,,,,,,,,,
1997-02-01,1030816,,,,,,641,,,,,,25,,,,,,,,,,,
1997-01-29,500000,,,,,,543,,,,,,24,,,,,,,,,,,
1997-01-25,601492,,,,,,465,,,,,,20,,,,,,,,,,,
1997-01-22,1559188,,,,,,493,,,,,,24,,,,,,,,,,,
1997-01-18,1043849,,,,,,802,,,,,,32,,,,,,,,,,,
1997-01-15,500000,,,,,,912,,,,,,31,,,,,,,,,,,
1997-01-11,2195690,,,,,,650,,,,,,24,,,,,,,,,,,
1997-01-08,1527256,,,,,,595,,,,,,23,,,,,,,,,,,
1997-01-04,1027759,,,,,,655,,,,,,29,,,,,,,,,,,
1997-01-01,503999,,,,,,856,,,,,,35,,,,,,,,,,,
1996-12-28,572106,,,,,,525,,,,,,19,,,,,,,,,,,
1996-12-24,1728515,,,,,,526,,,,,,17,,,,,,,,,,,
1996-12-21,1162578,,,,,,818,,,,,,32,,,,,,,,,,,
1996-12-18,594267,,,,,,438,,,,,,19,,,,,,,,,,,
1996-12-14,582342,,,,,,369,,,,,,16,,,,,,,,,,,
1996-12-11,500000,,,,,,271,,,,,,15,,,,,,,,,,,
1996-12-07,1028211,,,,,,444,,,,,,21,,,,,,,,,,,
1996-12-04,500000,,,,,,753,,,,,,27,,,,,,,,,,,
1996-11-30,1612933,,,,,,378,,,,,,17,,,,,,,,,,,
1996-11-27,1034908,,,,,,333,,,,,,17,,,,,,,,,,,
1996-11-23,607248,,,,,,951,,,,,,34,,,,,,,,,,,
1996-11-20,1073499,,,,,,418,,,,,,20,,,,,,,,,,,
1996-11-16,630256,,,,,,466,,,,,,20,,,,,,,,,,,
1996-11-13,516151,,,,,,1026,,,,,,30,,,,,,,,,,,
1996-11-09,1107511,,,,,,559,,,,,,21,,,,,,,,,,,
1996-11-06,520446,,,,,,749,,,,,,31,,,,,,,,,,,
1996-11-02,7486024,,,,,,552,,,,,,23,,,,,,,,,,,
1996-10-30,6045038,,,,,,850,,,,,,29,,,,,,,,,,,
1996-10-26,4826344,,,,,,491,,,,,,22,,,,,,,,,,,
1996-10-23,2764754,,,,,,568,,,,,,22,,,,,,,,,,,
1996-10-19,2127175,,,,,,828,,,,,,27,,,,,,,,,,,
1996-10-16,1497327,,,,,,775,,,,,,29,,,,,,,,,,,
1996-10-12,1014948,,,,,,398,,,,,,18,,,,,,,,,,,
1996-10-09,500000,,,,,,623,,,,,,28,,,,,,,,,,,
1996-10-05,586431,,,,,,260,,,,,,14,,,,,,,,,,,
1996-10-02,500000,,,,,,410,,,,,,20,,,,,,,,,,,
1996-09-28,591300,,,,,,578,,,,,,26,,,,,,,,,,,
1996-09-25,4744563,,,,,,437,,,,,,23,,,,,,,,,,,
1996-09-21,3583902,,,,,,753,,,,,,25,,,,,,,,,,,
1996-09-18,2692779,,,,,,860,,,,,,34,,,,,,,,,,,
1996-09-14,2076715,,,,,,858,,,,,,29,,,,,,,,,,,
1996-09-11,1457071,,,,,,837,,,,,,29,,,,,,,,,,,
1996-09-07,1001205,,,,,,733,,,,,,27,,,,,,,,,,,
1996-09-04,500000,,,,,,610,,,,,,22,,,,,,,,,,,
1996-08-31,677114,,,,,,716,,,,,,29,,,,,,,,,,,
1996-08-28,2083643,,,,,,864,,,,,,26,,,,,,,,,,,
1996-08-24,1541471,,,,,,443,,,,,,19,,,,,,,,,,,
1996-08-21,1000000,,,,,,1051,,,,,,33,,,,,,,,,,,
1996-08-17,500000,,,,,,724,,,,,,27,,,,,,,,,,,
1996-08-14,500000,,,,,,589,,,,,,24,,,,,,,,,,,
1996-08-10,1000000,,,,,,720,,,,,,33,,,,,,,,,,,
1996-08-07,500000,,,,,,452,,,,,,20,,,,,,,,,,,
1996-08-03,1175104,,,,,,1000,,,,,,50,,,,,,,,,,,
1996-07-31,500000,,,,,,799,,,,,,33,,,,,,,,,,,
1996-07-27,1000000,,,,,,797,,,,,,33,,,,,,,,,,,
1996-07-24,500000,,,,,,762,,,,,,33,,,,,,,,,,,
1996-07-20,1000000,,,,,,369,,,,,,17,,,,,,,,,,,
1996-07-17,500000,,,,,,468,,,,,,20,,,,,,,,,,,
1996-07-13,556520,,,,,,632,,,,,,25,,,,,,,,,,,
1996-07-10,1000000,,,,,,929,,,,,,28,,,,,,,,,,,
1996-07-06,549062,,,,,,508,,,,,,22,,,,,,,,,,,
1996-07-03,2603830,,,,,,687,,,,,,26,,,,,,,,,,,
1996-06-29,2012537,,,,,,1089,,,,,,33,,,,,,,,,,,
1996-06-26,1425870,,,,,,913,,,,,,35,,,,,,,,,,,
1996-06-22,1000000,,,,,,692,,,,,,25,,,,,,,,,,,
1996-06-19,500000,,,,,,692,,,,,,23,,,,,,,,,,,
1996-06-15,534619,,,,,,718,,,,,,30,,,,,,,,,,,
1996-06-12,500000,,,,,,632,,,,,,22,,,,,,,,,,,
1996-06-08,1000000,,,,,,842,,,,,,30,,,,,,,,,,,
1996-06-05,500000,,,,,,1211,,,,,,34,,,,,,,,,,,
1996-06-01,2119025,,,,,,774,,,,,,27,,,,,,,,,,,
1996-05-29,500000,,,,,,740,,,,,,24,,,,,,,,,,,
1996-05-25,1000099,,,,,,489,,,,,,24,,,,,,,,,,,
1996-05-22,500000,,,,,,846,,,,,,30,,,,,,,,,,,
1996-05-18,2083399,,,,,,701,,,,,,26,,,,,,,,,,,
1996-05-15,1452789,,,,,,1032,,,,,,34,,,,,,,,,,,
1996-05-11,1000000,,,,,,579,,,,,,21,,,,,,,,,,,
1996-05-08,500000,,,,,,725,,,,,,24,,,,,,,,,,,
1996-05-04,2164694,,,,,,372,,,,,,17,,,,,,,,,,,
1996-05-01,1454996,,,,,,593,,,,,,28,,,,,,,,,,,
1996-04-27,1000000,,,,,,896,,,,,,37,,,,,,,,,,,
1996-04-24,500000,,,,,,635,,,,,,23,,,,,,,,,,,
1996-04-20,1000000,,,,,,563,,,,,,24,,,,,,,,,,,
1996-04-17,500000,,,,,,784,,,,,,32,,,,,,,,,,,
1996-04-13,1000000,,,,,,533,,,,,,24,,,,,,,,,,,
1996-04-10,500000,,,,,,446,,,,,,18,,,,,,,,,,,
1996-04-06,1690753,,,,,,660,,,,,,30,,,,,,,,,,,
1996-04-03,1000000,,,,,,110,,,,,,10,,,,,,,,,,,
1996-03-30,547562,,,,,,1033,,,,,,33,,,,,,,,,,,
1996-03-27,1000000,,,,,,451,,,,,,18,,,,,,,,,,,
1996-03-23,562521,,,,,,808,,,,,,29,,,,,,,,,,,
1996-03-20,1127440,,,,,,443,,,,,,21,,,,,,,,,,,
1996-03-16,723923,,,,,,720,,,,,,27,,,,,,,,,,,
1996-03-13,500000,,,,,,271,,,,,,14,,,,,,,,,,,
1996-03-09,1000000,,,,,,645,,,,,,23,,,,,,,,,,,
1996-03-06,500000,,,,,,848,,,,,,31,,,,,,,,,,,
1996-03-02,1551317,,,,,,464,,,,,,21,,,,,,,,,,,
1996-02-28,1000000,,,,,,846,,,,,,32,,,,,,,,,,,
1996-02-24,560446,,,,,,476,,,,,,27,,,,,,,,,,,
1996-02-21,500000,,,,,,692,,,,,,26,,,,,,,,,,,
1996-02-17,559106,,,,,,719,,,,,,24,,,,,,,,,,,
1996-02-14,1602699,,,,,,439,,,,,,21,,,,,,,,,,,
1996-02-10,580444,,,,,,727,,,,,,32,,,,,,,,,,,
1996-02-07,1454624,,,,,,397,,,,,,18,,,,,,,,,,,
1996-02-03,1000000,,,,,,597,,,,,,27,,,,,,,,,,,
1996-01-31,500000,,,,,,897,,,,,,29,,,,,,,,,,,
1996-01-27,1000000,,,,,,373,,,,,,19,,,,,,,,,,,
1996-01-24,500000,,,,,,1246,,,,,,36,,,,,,,,,,,
1996-01-20,1000000,,,,,,721,,,,,,30,,,,,,,,,,,
1996-01-17,500000,,,,,,906,,,,,,28,,,,,,,,,,,
1996-01-13,1000000,,,,,,221,,,,,,12,,,,,,,,,,,
1996-01-10,500000,,,,,,955,,,,,,31,,,,,,,,,,,
1996-01-06,584721,,,,,,721,,,,,,28,,,,,,,,,,,
1996-01-03,1012065,,,,,,511,,,,,,20,,,,,,,,,,,
1995-12-30,574569,,,,,,724,,,,,,26,,,,,,,,,,,
1995-12-27,2153651,,,,,,402,,,,,,17,,,,,,,,,,,
1995-12-23,1711484,,,,,,548,,,,,,25,,,,,,,,,,,
1995-12-20,603830,,,,,,432,,,,,,14,,,,,,,,,,,
1995-12-16,1000000,,,,,,737,,,,,,31,,,,,,,,,,,
1995-12-13,500000,,,,,,549,,,,,,22,,,,,,,,,,,
1995-12-09,555199,,,,,,577,,,,,,26,,,,,,,,,,,
1995-12-06,1000000,,,,,,335,,,,,,16,,,,,,,,,,,
1995-12-02,558633,,,,,,616,,,,,,27,,,,,,,,,,,
1995-11-29,1000000,,,,,,791,,,,,,32,,,,,,,,,,,
1995-11-25,562515,,,,,,317,,,,,,20,,,,,,,,,,,
1995-11-22,1451263,,,,,,376,,,,,,18,,,,,,,,,,,
1995-11-18,1000000,,,,,,571,,,,,,22,,,,,,,,,,,
1995-11-15,500000,,,,,,1293,,,,,,40,,,,,,,,,,,
1995-11-11,1008397,,,,,,782,,,,,,29,,,,,,,,,,,
1995-11-08,500000,,,,,,849,,,,,,33,,,,,,,,,,,
1995-11-04,1012061,,,,,,549,,,,,,22,,,,,,,,,,,
1995-11-01,500000,,,,,,634,,,,,,27,,,,,,,,,,,
1995-10-28,1704329,,,,,,280,,,,,,14,,,,,,,,,,,
1995-10-25,1481749,,,,,,811,,,,,,38,,,,,,,,,,,
1995-10-21,1008890,,,,,,246,,,,,,14,,,,,,,,,,,
1995-10-18,500000,,,,,,694,,,,,,26,,,,,,,,,,,
1995-10-14,1555498,,,,,,346,,,,,,20,,,,,,,,,,,
1995-10-11,1000000,,,,,,928,,,,,,28,,,,,,,,,,,
1995-10-07,572828,,,,,,587,,,,,,23,,,,,,,,,,,
1995-10-04,2095527,,,,,,875,,,,,,25,,,,,,,,,,,
1995-09-30,1555849,,,,,,410,,,,,,23,,,,,,,,,,,
1995-09-27,1000000,,,,,,511,,,,,,23,,,,,,,,,,,
1995-09-23,574030,,,,,,496,,,,,,21,,,,,,,,,,,
1995-09-20,500000,,,,,,522,,,,,,20,,,,,,,,,,,
1995-09-16,583502,,,,,,750,,,,,,31,,,,,,,,,,,
1995-09-13,500000,,,,,,579,,,,,,33,,,,,,,,,,,
1995-09-09,3582222,,,,,,771,,,,,,28,,,,,,,,,,,
1995-09-06,2776456,,,,,,841,,,,,,32,,,,,,,,,,,
1995-09-02,2173424,,,,,,916,,,,,,35,,,,,,,,,,,
1995-08-30,1455795,,,,,,554,,,,,,23,,,,,,,,,,,
1995-08-26,1000000,,,,,,513,,,,,,26,,,,,,,,,,,
1995-08-23,500000,,,,,,665,,,,,,30,,,,,,,,,,,
1995-08-19,1000000,,,,,,662,,,,,,24,,,,,,,,,,,
1995-08-16,500000,,,,,,795,,,,,,29,,,,,,,,,,,
1995-08-12,561983,,,,,,562,,,,,,27,,,,,,,,,,,
1995-08-09,500000,,,,,,403,,,,,,17,,,,,,,,,,,
1995-08-05,3105654,,,,,,288,,,,,,20,,,,,,,,,,,
1995-08-02,1427756,,,,,,592,,,,,,25,,,,,,,,,,,
1995-07-29,1000000,,,,,,974,,,,,,33,,,,,,,,,,,
1995-07-26,500000,,,,,,1093,,,,,,32,,,,,,,,,,,
1995-07-22,1516769,,,,,,756,,,,,,27,,,,,,,,,,,
1995-07-19,1000000,,,,,,417,,,,,,23,,,,,,,,,,,
1995-07-15,554299,,,,,,219,,,,,,20,,,,,,,,,,,
1995-07-12,1441243,,,,,,339,,,,,,16,,,,,,,,,,,
1995-07-08,1000000,,,,,,536,,,,,,22,,,,,,,,,,,
1995-07-05,500000,,,,,,352,,,,,,18,,,,,,,,,,,
